Age,Gender,Income,Marital_Status,Education,Occupation,Claim_Amount
51.0,Female,232954.0,Single,Master's,CEO,4206.0
47.0,Female,28708.0,Single,Master's,Waiter,26206.0
53.0,Male,32921.0,Single,Bachelor's,CEO,8218.0
18.0,Female,77101.0,Single,Master's,CEO,3427.0
65.0,Male,115688.0,Married,Master's,CEO,7774.0
43.0,Male,167193.0,Married,Bachelor's,Engineer,2422.0
40.0,Female,404427.9082545613,Married,Master's,CEO,5705.0
25.0,Female,227397.0,Married,PhD,CEO,9578.0
25.0,Female,222954.0,Married,Master's,Teacher,6618.0
52.0,Male,126396.0,Single,Bachelor's,Doctor,93043.0
102.42154354562416,Male,12995.0,Single,PhD,Teacher,3466.0
44.0,Male,131242.0,Single,Bachelor's,Engineer,72477.0
37.0,Female,113935.0,Single,Master's,CEO,5177.0
56.0,Female,93896.0,Single,PhD,CEO,9796.0
36.0,Male,252980.0,Single,Bachelor's,CEO,6286.0
72.0,Male,291517.0,Married,PhD,Waiter,64950.0
77.0,Female,17571.0,Married,Bachelor's,Engineer,9969.0
102.42154354562416,Female,38286.0,Single,PhD,Waiter,9308.0
22.0,Female,253269.0,Single,Bachelor's,CEO,2142.0
50.0,Female,123216.0,Married,Bachelor's,CEO,5795.0
56.0,Male,56613.0,Single,PhD,CEO,6534.0
45.0,Male,19416.0,Single,Master's,Engineer,9412.0
66.0,Female,222508.0,Married,Master's,Waiter,69761.0
69.0,Female,279271.0,Single,Master's,CEO,3765.0
50.0,Male,132755.0,Single,Master's,Doctor,23754.0
62.0,Male,56221.0,Single,Bachelor's,CEO,8674.0
29.0,Female,235998.0,Married,Bachelor's,Teacher,80989.0
66.0,Female,266655.0,Single,PhD,CEO,4860.0
44.0,Female,102528.0,Single,Master's,Engineer,3033.0
73.0,Male,44362.0,Single,PhD,Engineer,3520.0
70.0,Male,82748.0,Single,Master's,CEO,2598.0
44.0,Female,112184.0,Single,PhD,CEO,6840.0
71.0,Female,120413.0,Single,PhD,Waiter,8360.0
57.0,Female,38477.0,Married,Master's,Doctor,9742.0
47.0,Male,220490.0,Single,Bachelor's,CEO,4451.0
69.0,Female,32194.0,Single,Bachelor's,CEO,6375.0
42.0,Female,281493.0,Married,Bachelor's,CEO,7132.0
58.0,Female,154466.0,Single,Bachelor's,CEO,7555.0
46.0,Female,139637.0,Single,Bachelor's,CEO,8485.0
75.0,Female,195898.0,Single,Bachelor's,Waiter,4556.0
102.42154354562416,Female,195593.0,Single,Master's,Engineer,8887.0
62.0,Female,157488.0,Married,Bachelor's,CEO,1748.0
34.0,Female,157840.0,Single,PhD,CEO,9534.0
57.0,Male,404427.9082545613,Single,PhD,Waiter,2910.0
54.0,Female,147059.0,Single,Bachelor's,CEO,9410.0
29.0,Male,236012.0,Married,PhD,Doctor,67962.0
102.42154354562416,Male,12995.0,Single,PhD,Teacher,3466.0
31.0,Female,404427.9082545613,Single,PhD,Teacher,1766.0
26.0,Female,27675.0,Single,PhD,Teacher,51783.0
38.0,Female,141896.0,Single,PhD,CEO,3366.0
31.0,Male,286164.0,Single,Bachelor's,Waiter,96823.0
60.0,Male,286767.0,Single,PhD,Waiter,3655.0
55.0,Male,246139.0,Married,PhD,Engineer,38285.0
53.0,Male,51986.0,Married,PhD,Waiter,5290.0
73.0,Male,139618.0,Single,Bachelor's,CEO,1031.0
69.0,Male,86198.0,Married,Bachelor's,Engineer,480.0
35.0,Female,23885.0,Single,Master's,Doctor,4905.0
33.0,Female,266527.0,Married,Bachelor's,Engineer,26776.0
51.0,Female,9247.0,Married,Bachelor's,Teacher,3239.0
26.0,Male,244542.0,Single,Master's,Engineer,9848.0
69.0,Female,88590.0,Single,Bachelor's,Waiter,2535.0
24.0,Female,210699.0,Married,PhD,Engineer,95761.0
54.0,Male,140684.0,Single,PhD,Engineer,3096.0
51.0,Female,130313.0,Married,PhD,CEO,4207.0
36.0,Female,276974.0,Single,PhD,CEO,2405.0
50.0,Male,72675.0,Single,PhD,CEO,2797.0
69.0,Male,404427.9082545613,Married,PhD,CEO,2032.0
57.0,Female,35349.0,Married,PhD,Doctor,4416.0
67.0,Female,231365.0,Single,Bachelor's,Doctor,9621.0
54.0,Female,211256.0,Married,Bachelor's,CEO,2292.0
65.0,Female,259134.0,Single,Master's,CEO,9534.0
19.0,Female,22546.0,Single,PhD,CEO,3045.0
22.0,Female,117377.0,Married,PhD,Doctor,93116.0
65.0,Female,46165.0,Single,Bachelor's,CEO,9510.0
73.0,Male,51803.0,Single,Master's,CEO,2227.0
66.0,Male,40827.0,Single,Master's,Waiter,8424.0
78.0,Female,14343.0,Married,PhD,Doctor,6252.0
75.0,Female,255602.0,Single,Bachelor's,Engineer,664.0
66.0,Male,166679.0,Single,Bachelor's,CEO,2023.0
71.0,Female,227781.0,Single,Master's,CEO,9100.0
45.0,Male,142391.0,Married,PhD,Engineer,87528.0
49.0,Male,171614.0,Single,PhD,Waiter,483.0
29.0,Female,20569.0,Married,Master's,Teacher,5126.0
79.0,Male,277803.0,Single,Bachelor's,Waiter,23074.0
72.0,Female,274416.0,Married,Bachelor's,Doctor,2517.0
52.0,Male,284543.0,Single,PhD,Waiter,5981.0
57.0,Female,247750.0,Married,Bachelor's,CEO,3307.0
46.0,Female,259350.0,Married,Master's,Engineer,9173.0
53.0,Female,105258.0,Married,Bachelor's,Engineer,7721.0
18.0,Male,235277.0,Married,PhD,Teacher,9459.0
46.0,Male,171244.0,Married,Master's,Engineer,7708.0
68.0,Female,49073.0,Married,Master's,Waiter,8828.0
31.0,Male,273675.0,Single,Master's,Engineer,1432.0
42.0,Female,202737.0,Married,Master's,Teacher,76292.0
59.0,Female,404427.9082545613,Married,Master's,CEO,7619.0
53.0,Male,404427.9082545613,Single,Bachelor's,Teacher,81100.0
18.0,Female,28728.0,Single,Bachelor's,Engineer,3523.0
66.0,Male,24867.0,Single,Bachelor's,Teacher,8385.0
34.0,Female,11907.0,Married,Bachelor's,Engineer,7419.0
73.0,Female,27785.0,Single,PhD,CEO,2937.0
68.0,Female,288297.0,Married,Master's,CEO,5520.0
54.0,Male,271000.0,Single,PhD,CEO,3931.0
39.0,Female,41557.0,Married,Bachelor's,Engineer,7085.0
46.0,Male,171244.0,Married,Master's,Engineer,7708.0
64.0,Male,44408.0,Single,Master's,CEO,8749.0
42.0,Female,235467.0,Married,Bachelor's,Engineer,12617.0
45.0,Male,262589.0,Single,PhD,CEO,8026.0
25.0,Male,45934.0,Single,Bachelor's,Engineer,5975.0
18.0,Female,123193.0,Married,Bachelor's,Engineer,33737.0
79.0,Female,66613.0,Married,Bachelor's,Teacher,30787.0
73.0,Female,49948.0,Married,Bachelor's,CEO,5293.0
25.0,Male,25464.0,Married,PhD,Doctor,6887.0
75.0,Female,43008.0,Single,PhD,Teacher,3818.0
58.0,Male,95884.0,Married,PhD,CEO,1033.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
51.0,Female,134415.0,Single,Master's,Teacher,67660.0
42.0,Female,98487.0,Single,Master's,CEO,8195.0
69.0,Female,88590.0,Single,Bachelor's,Waiter,2535.0
39.0,Male,404427.9082545613,Single,Bachelor's,Engineer,23549.0
61.0,Male,404427.9082545613,Married,PhD,Engineer,3194.0
29.0,Female,68650.0,Single,Bachelor's,Doctor,3223.0
43.0,Male,289831.0,Single,Bachelor's,CEO,4871.0
62.0,Female,192902.0,Married,PhD,CEO,5629.0
78.0,Female,14343.0,Married,PhD,Doctor,6252.0
77.0,Male,217395.0,Married,Master's,Teacher,6676.0
76.0,Female,299261.0,Single,Bachelor's,CEO,5023.0
70.0,Male,89611.0,Single,PhD,Doctor,4689.0
66.0,Female,108623.0,Single,Master's,Waiter,8475.0
38.0,Female,201853.0,Single,PhD,Waiter,99668.0
22.0,Male,8663.0,Single,Master's,Engineer,9300.0
58.0,Male,162092.0,Married,Master's,CEO,1016.0
55.0,Female,47256.0,Married,Bachelor's,Waiter,4194.0
61.0,Male,8543.0,Married,PhD,Teacher,2534.0
75.0,Female,218577.0,Single,Master's,CEO,7695.0
41.0,Female,43914.0,Single,Bachelor's,Doctor,1807.0
102.42154354562416,Female,123056.0,Single,Master's,CEO,6703.0
74.0,Female,201797.0,Single,Bachelor's,CEO,4446.0
46.0,Female,25029.0,Single,Bachelor's,Engineer,1357.0
102.42154354562416,Female,12014.0,Single,PhD,Engineer,8207.0
31.0,Female,89475.0,Single,Master's,Teacher,47537.0
58.0,Female,254529.0,Single,PhD,Engineer,54991.0
52.0,Male,284543.0,Single,PhD,Waiter,5981.0
58.0,Male,31284.0,Single,Bachelor's,Teacher,6627.0
55.0,Female,404427.9082545613,Married,Master's,Doctor,5676.0
40.0,Male,279310.0,Single,Master's,Teacher,4262.0
64.0,Female,43755.0,Married,PhD,Engineer,9851.0
36.0,Female,9738.0,Single,PhD,Engineer,5539.0
27.0,Female,134260.0,Married,Bachelor's,CEO,9120.0
68.0,Female,30602.0,Married,Bachelor's,Waiter,8430.0
59.0,Female,160478.0,Married,PhD,CEO,5433.0
54.0,Male,240142.0,Single,PhD,Waiter,8643.0
54.0,Male,58083.0,Single,Bachelor's,Teacher,806.0
64.0,Male,275778.0,Married,Bachelor's,CEO,2317.0
21.0,Female,112339.0,Married,Master's,CEO,6718.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
64.0,Male,298086.0,Single,Master's,Engineer,6676.0
44.0,Male,12175.0,Single,PhD,Doctor,5182.0
58.0,Female,254529.0,Single,PhD,Engineer,54991.0
69.0,Female,94373.0,Single,PhD,CEO,7079.0
49.0,Female,32743.0,Married,PhD,CEO,1909.0
58.0,Female,186272.0,Married,Master's,CEO,4144.0
23.0,Female,277043.0,Single,Bachelor's,Waiter,6307.0
34.0,Female,243721.0,Single,Bachelor's,Waiter,4620.0
49.0,Male,211109.0,Married,PhD,Engineer,7736.0
59.0,Female,24712.0,Single,Master's,Teacher,1175.0
40.0,Female,19821.0,Single,Master's,Teacher,3715.0
26.0,Male,60347.0,Single,Master's,Doctor,8240.0
24.0,Male,94825.0,Single,Master's,CEO,2845.0
70.0,Female,60114.0,Married,Master's,Teacher,69331.0
47.0,Female,287831.0,Single,Master's,Doctor,8472.0
70.0,Female,404427.9082545613,Single,Bachelor's,CEO,3093.0
61.0,Male,178797.0,Single,Master's,Engineer,4042.0
69.0,Male,196036.0,Single,Master's,CEO,9971.0
31.0,Male,286164.0,Single,Bachelor's,Waiter,96823.0
102.42154354562416,Female,51960.0,Married,PhD,Teacher,82295.0
62.0,Female,12355.0,Single,Bachelor's,Waiter,3482.0
76.0,Female,25629.0,Married,Master's,Engineer,4396.0
42.0,Female,279782.0,Married,Master's,Doctor,8437.0
71.0,Female,62045.0,Single,Master's,CEO,9262.0
28.0,Male,43683.0,Married,PhD,Doctor,38654.0
23.0,Male,59511.0,Married,Master's,CEO,7179.0
102.42154354562416,Male,176615.0,Married,Bachelor's,Teacher,69810.0
56.0,Male,268882.0,Married,Master's,Engineer,39400.0
35.0,Male,47645.0,Married,PhD,Waiter,7596.0
45.0,Female,9316.0,Single,Master's,Teacher,1663.0
72.0,Female,202396.0,Single,Master's,CEO,7688.0
29.0,Female,70305.0,Single,Master's,Teacher,2091.0
37.0,Female,7426.0,Married,Bachelor's,Engineer,2066.0
23.0,Female,183099.0,Married,PhD,Doctor,5314.0
35.0,Female,252642.0,Single,PhD,CEO,6011.0
39.0,Female,228765.0,Married,Bachelor's,CEO,5885.0
40.0,Male,53352.0,Single,PhD,CEO,4206.0
50.0,Female,215833.0,Single,PhD,CEO,7901.0
51.0,Female,185650.0,Single,Bachelor's,CEO,3277.0
61.0,Female,12749.0,Married,Master's,Engineer,7123.0
68.0,Female,249736.0,Married,Master's,CEO,2076.0
102.42154354562416,Female,136887.0,Single,Master's,Waiter,6080.0
26.0,Female,14442.0,Married,PhD,Engineer,7539.0
79.0,Female,149838.0,Single,Master's,CEO,5183.0
68.0,Female,71627.0,Single,PhD,CEO,9521.0
46.0,Male,10718.0,Married,Master's,Teacher,6942.0
78.0,Female,269711.0,Single,Master's,Doctor,2127.0
21.0,Female,144357.0,Married,Master's,Engineer,3774.0
25.0,Male,25464.0,Married,PhD,Doctor,6887.0
102.42154354562416,Male,71908.0,Married,Bachelor's,Engineer,3705.0
30.0,Female,194471.0,Single,Bachelor's,CEO,2033.0
33.0,Male,191381.0,Married,Master's,Engineer,1988.0
76.0,Female,187836.0,Single,PhD,CEO,1450.0
70.0,Female,60114.0,Married,Master's,Teacher,69331.0
69.0,Female,247448.0,Married,Master's,CEO,7464.0
29.0,Female,68650.0,Single,Bachelor's,Doctor,3223.0
49.0,Male,241492.0,Married,Master's,CEO,9068.0
102.42154354562416,Female,173031.0,Single,PhD,Teacher,52883.0
26.0,Female,27675.0,Single,PhD,Teacher,51783.0
56.0,Male,175865.0,Single,PhD,Teacher,3894.0
67.0,Female,297507.0,Married,PhD,Engineer,89791.0
19.0,Female,282512.0,Married,Master's,Teacher,26838.0
71.0,Female,190208.0,Single,Master's,Waiter,9004.0
26.0,Male,244542.0,Single,Master's,Engineer,9848.0
30.0,Female,170023.0,Married,PhD,Doctor,8540.0
71.0,Female,48372.0,Single,Bachelor's,Engineer,340.0
56.0,Female,134110.0,Married,Bachelor's,Engineer,2304.0
78.0,Female,269711.0,Single,Master's,Doctor,2127.0
63.0,Female,192707.0,Single,Bachelor's,Engineer,95818.0
54.0,Male,140684.0,Single,PhD,Engineer,3096.0
33.0,Female,286673.0,Single,Bachelor's,Engineer,2116.0
68.0,Male,145444.0,Married,PhD,CEO,5167.0
74.0,Male,155384.0,Married,Master's,CEO,9426.0
55.0,Female,168387.0,Married,PhD,Engineer,75687.0
22.0,Male,79803.0,Married,Bachelor's,Doctor,3367.0
64.0,Female,227053.0,Married,Master's,CEO,9632.0
79.0,Female,195361.0,Single,Master's,CEO,3589.0
63.0,Female,37462.0,Single,PhD,Engineer,8942.0
57.0,Male,404427.9082545613,Single,PhD,Waiter,2910.0
57.0,Female,170506.0,Single,Bachelor's,CEO,8605.0
69.0,Female,178686.0,Single,Bachelor's,Waiter,96410.0
18.0,Male,216764.0,Single,Bachelor's,CEO,3032.0
49.0,Male,404427.9082545613,Single,Master's,CEO,8129.0
18.0,Female,42523.0,Single,Master's,Engineer,8280.0
55.0,Female,275929.0,Single,Master's,Doctor,23028.0
23.0,Female,277043.0,Single,Bachelor's,Waiter,6307.0
20.0,Female,29924.0,Single,Master's,Doctor,3155.0
67.0,Female,278388.0,Single,PhD,CEO,7084.0
22.0,Male,258892.0,Single,Bachelor's,CEO,2883.0
42.0,Female,202737.0,Married,Master's,Teacher,76292.0
46.0,Male,149748.0,Married,PhD,Waiter,6087.0
73.0,Female,59598.0,Single,PhD,CEO,9591.0
47.0,Female,287831.0,Single,Master's,Doctor,8472.0
50.0,Female,252295.0,Single,Bachelor's,CEO,5329.0
45.0,Female,258734.0,Single,Bachelor's,CEO,1238.0
42.0,Male,8627.0,Married,PhD,Waiter,3929.0
63.0,Female,290619.0,Single,PhD,Engineer,48148.0
76.0,Female,144768.0,Single,Bachelor's,Engineer,33138.0
79.0,Female,125641.0,Single,Bachelor's,CEO,2772.0
56.0,Male,175865.0,Single,PhD,Teacher,3894.0
22.0,Male,180099.0,Married,Master's,Engineer,45098.0
33.0,Male,148715.0,Single,Master's,Doctor,71373.0
74.0,Male,44813.0,Single,Bachelor's,Engineer,17538.0
25.0,Female,21658.0,Single,Master's,Doctor,6725.0
56.0,Female,217533.0,Married,Bachelor's,CEO,5769.0
55.0,Female,21961.0,Single,PhD,Engineer,9006.0
76.0,Female,164403.0,Married,Master's,Waiter,76240.0
49.0,Female,160202.0,Married,Master's,CEO,5120.0
24.0,Female,22889.0,Married,Bachelor's,Doctor,4088.0
74.0,Male,272582.0,Single,Bachelor's,CEO,2261.0
76.0,Female,65196.0,Single,PhD,Waiter,4974.0
44.0,Female,232231.0,Single,Bachelor's,CEO,4578.0
23.0,Female,43115.0,Single,PhD,Teacher,280.0
34.0,Male,71409.0,Married,Master's,Engineer,10741.0
67.0,Female,39469.0,Single,PhD,Teacher,2061.0
40.0,Male,28995.0,Single,Bachelor's,Engineer,2692.0
47.0,Female,28708.0,Single,Master's,Waiter,26206.0
102.42154354562416,Female,13077.0,Married,Bachelor's,Engineer,8247.0
20.0,Male,279811.0,Single,Master's,Waiter,4769.0
36.0,Female,24410.0,Married,Bachelor's,Engineer,2040.0
61.0,Female,226985.0,Single,Bachelor's,Teacher,64147.0
102.42154354562416,Male,232744.0,Single,Bachelor's,CEO,5147.0
102.42154354562416,Female,193654.0,Single,Master's,CEO,9163.0
64.0,Female,26139.0,Single,Bachelor's,Teacher,584.0
71.0,Male,288019.0,Married,PhD,CEO,7773.0
41.0,Male,77728.0,Single,PhD,Engineer,1919.0
62.0,Female,137055.0,Married,Master's,CEO,2500.0
35.0,Female,16228.0,Married,PhD,Engineer,9527.0
18.0,Female,271475.0,Single,Bachelor's,CEO,9943.0
29.0,Female,169442.0,Married,Bachelor's,Doctor,26935.0
102.42154354562416,Male,289877.0,Single,Master's,Doctor,316.0
50.0,Female,36544.0,Married,Bachelor's,Waiter,8986.0
24.0,Male,244574.0,Single,PhD,Engineer,17552.0
28.0,Female,98552.0,Single,PhD,Teacher,52114.0
37.0,Female,186161.0,Married,Master's,Waiter,8218.0
26.0,Male,244542.0,Single,Master's,Engineer,9848.0
59.0,Male,218398.0,Married,PhD,CEO,6386.0
24.0,Female,44732.0,Married,Master's,CEO,7829.0
44.0,Female,102528.0,Single,Master's,Engineer,3033.0
61.0,Female,105605.0,Single,Bachelor's,CEO,8463.0
44.0,Female,59037.0,Married,Master's,Engineer,55529.0
40.0,Female,22840.0,Single,Master's,CEO,8647.0
102.42154354562416,Female,290873.0,Single,Bachelor's,CEO,4638.0
78.0,Female,53630.0,Single,Master's,Doctor,63139.0
62.0,Female,157488.0,Married,Bachelor's,CEO,1748.0
42.0,Female,220260.0,Married,PhD,Waiter,401.0
57.0,Female,237726.0,Single,PhD,Engineer,4509.0
21.0,Female,180241.0,Single,Master's,Doctor,10753.0
69.0,Female,86599.0,Single,Bachelor's,CEO,9983.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
51.0,Male,167646.0,Married,PhD,Teacher,3953.0
18.0,Female,28728.0,Single,Bachelor's,Engineer,3523.0
31.0,Female,122121.0,Married,Bachelor's,Engineer,8330.0
26.0,Male,244542.0,Single,Master's,Engineer,9848.0
50.0,Male,44243.0,Single,PhD,Engineer,7161.0
77.0,Female,168639.0,Married,Master's,CEO,3423.0
43.0,Female,28750.0,Single,Bachelor's,Teacher,25500.0
65.0,Female,93178.0,Married,Master's,Teacher,2575.0
55.0,Female,168387.0,Married,PhD,Engineer,75687.0
25.0,Female,41942.0,Single,Bachelor's,Doctor,8910.0
55.0,Female,35478.0,Married,Master's,Doctor,7312.0
28.0,Female,38837.0,Single,Master's,Teacher,852.0
18.0,Male,289829.0,Married,Bachelor's,CEO,4016.0
102.42154354562416,Male,220378.0,Married,PhD,Doctor,86585.0
69.0,Female,207828.0,Single,Master's,Teacher,57808.0
20.0,Female,42477.0,Single,Bachelor's,CEO,3049.0
33.0,Female,20461.0,Single,Bachelor's,Engineer,99147.0
40.0,Female,253012.0,Single,Master's,Doctor,53938.0
69.0,Female,150627.0,Single,Master's,CEO,4867.0
59.0,Female,8782.0,Married,Master's,Teacher,1119.0
72.0,Female,274416.0,Married,Bachelor's,Doctor,2517.0
26.0,Female,133511.0,Married,PhD,Engineer,8527.0
66.0,Male,157849.0,Single,Master's,CEO,9440.0
52.0,Female,25961.0,Single,Master's,Waiter,8022.0
59.0,Female,255783.0,Married,Bachelor's,Doctor,6266.0
52.0,Male,292116.0,Married,PhD,CEO,6731.0
46.0,Male,148869.0,Single,PhD,Doctor,22170.0
73.0,Male,5525.0,Single,Master's,CEO,8918.0
41.0,Female,6556.0,Single,PhD,Teacher,4003.0
42.0,Male,101572.0,Single,Master's,CEO,3707.0
56.0,Female,75596.0,Single,Master's,Teacher,84557.0
31.0,Male,286164.0,Single,Bachelor's,Waiter,96823.0
40.0,Male,279310.0,Single,Master's,Teacher,4262.0
46.0,Male,171244.0,Married,Master's,Engineer,7708.0
65.0,Female,81319.0,Single,Bachelor's,CEO,8825.0
52.0,Female,25961.0,Single,Master's,Waiter,8022.0
53.0,Female,135912.0,Married,Bachelor's,CEO,2834.0
39.0,Male,222838.0,Married,PhD,CEO,9390.0
36.0,Male,60701.0,Married,Master's,Waiter,36642.0
67.0,Male,143769.0,Married,Master's,Waiter,48223.0
36.0,Female,9738.0,Single,PhD,Engineer,5539.0
45.0,Female,131335.0,Married,Bachelor's,CEO,5298.0
35.0,Female,198721.0,Single,Master's,CEO,2529.0
40.0,Male,404427.9082545613,Single,Master's,CEO,3836.0
20.0,Female,297720.0,Married,Master's,Waiter,78806.0
64.0,Female,23465.0,Married,Bachelor's,CEO,1640.0
32.0,Female,210754.0,Married,Master's,Engineer,58231.0
70.0,Female,86539.0,Single,Bachelor's,CEO,1933.0
62.0,Male,18526.0,Single,Master's,Waiter,7809.0
39.0,Female,234353.0,Married,Bachelor's,Engineer,81355.0
74.0,Female,24209.0,Married,PhD,Engineer,5563.0
31.0,Female,171575.0,Married,Bachelor's,CEO,9838.0
74.0,Female,116212.0,Married,Master's,CEO,2773.0
21.0,Female,404427.9082545613,Single,PhD,CEO,2335.0
75.0,Female,29631.0,Single,PhD,Teacher,2700.0
59.0,Female,33192.0,Married,Bachelor's,Doctor,7597.0
45.0,Female,30793.0,Married,Master's,Teacher,1230.0
71.0,Female,190208.0,Single,Master's,Waiter,9004.0
42.0,Male,95762.0,Married,PhD,Engineer,45332.0
37.0,Female,133263.0,Single,Bachelor's,CEO,3078.0
43.0,Female,229792.0,Married,Bachelor's,Engineer,84669.0
18.0,Male,65347.0,Single,PhD,CEO,6057.0
43.0,Female,43628.0,Single,Bachelor's,Teacher,4231.0
73.0,Female,27966.0,Married,Bachelor's,Engineer,1960.0
74.0,Male,104134.0,Single,Bachelor's,Waiter,40527.0
26.0,Male,44704.0,Married,Master's,Teacher,5370.0
46.0,Female,82202.0,Married,PhD,CEO,6532.0
102.42154354562416,Female,22674.0,Single,Bachelor's,Waiter,1642.0
46.0,Male,31523.0,Single,Master's,CEO,3220.0
62.0,Female,205368.0,Single,Master's,Engineer,9950.0
23.0,Female,253365.0,Single,PhD,CEO,9678.0
58.0,Male,151992.0,Single,Bachelor's,CEO,6838.0
27.0,Female,40144.0,Married,PhD,Waiter,6402.0
42.0,Female,192519.0,Married,PhD,Teacher,8249.0
39.0,Female,81443.0,Married,PhD,Waiter,1251.0
102.42154354562416,Female,10555.0,Single,Bachelor's,Waiter,3357.0
74.0,Female,404427.9082545613,Married,PhD,Waiter,5606.0
31.0,Male,286164.0,Single,Bachelor's,Waiter,96823.0
69.0,Male,124164.0,Single,PhD,CEO,4316.0
43.0,Male,207894.0,Single,PhD,Waiter,9271.0
34.0,Female,404427.9082545613,Single,Bachelor's,Waiter,91506.0
61.0,Female,267352.0,Single,PhD,CEO,3859.0
46.0,Female,237336.0,Married,PhD,Waiter,89634.0
29.0,Female,132928.0,Married,Master's,CEO,6061.0
39.0,Male,224629.0,Married,Bachelor's,Waiter,192.0
37.0,Female,11511.0,Single,Bachelor's,Teacher,2604.0
35.0,Male,172671.0,Married,Bachelor's,Teacher,7173.0
63.0,Female,290619.0,Single,PhD,Engineer,48148.0
78.0,Male,225875.0,Married,Master's,Teacher,70283.0
53.0,Female,256437.0,Single,Bachelor's,Waiter,7903.0
50.0,Female,24625.0,Single,Bachelor's,Teacher,3275.0
34.0,Female,243721.0,Single,Bachelor's,Waiter,4620.0
69.0,Female,25439.0,Single,PhD,CEO,4654.0
56.0,Male,268882.0,Married,Master's,Engineer,39400.0
32.0,Male,80450.0,Single,Bachelor's,CEO,7634.0
31.0,Female,265879.0,Single,Bachelor's,Waiter,38294.0
54.0,Female,111471.0,Married,Master's,CEO,5456.0
75.0,Male,31357.0,Single,Bachelor's,Teacher,329.0
23.0,Male,30509.0,Married,Master's,CEO,5085.0
74.0,Female,253951.0,Single,PhD,Teacher,45036.0
64.0,Female,180230.0,Married,Bachelor's,CEO,5024.0
71.0,Female,285974.0,Married,Bachelor's,CEO,95432.0
46.0,Male,10718.0,Married,Master's,Teacher,6942.0
35.0,Male,84172.0,Married,Bachelor's,CEO,58440.0
40.0,Male,139183.0,Single,Master's,Teacher,43771.0
61.0,Male,178797.0,Single,Master's,Engineer,4042.0
22.0,Female,58606.0,Married,Bachelor's,CEO,8477.0
66.0,Female,21647.0,Single,Master's,Doctor,2441.0
35.0,Male,182971.0,Single,Master's,CEO,6125.0
29.0,Male,68826.0,Married,PhD,Engineer,51450.0
52.0,Female,25961.0,Single,Master's,Waiter,8022.0
20.0,Female,42477.0,Single,Bachelor's,CEO,3049.0
72.0,Male,92960.0,Single,Bachelor's,CEO,8131.0
66.0,Male,40827.0,Single,Master's,Waiter,8424.0
19.0,Male,22903.0,Single,PhD,CEO,3351.0
44.0,Male,276862.0,Single,PhD,Engineer,64686.0
102.42154354562416,Female,91937.0,Single,PhD,Engineer,1168.0
71.0,Male,231190.0,Single,Master's,Waiter,4252.0
26.0,Male,96229.0,Single,PhD,CEO,8242.0
65.0,Female,104192.0,Married,Master's,CEO,8815.0
56.0,Male,175865.0,Single,PhD,Teacher,3894.0
31.0,Male,36607.0,Married,Master's,Teacher,5840.0
59.0,Female,130812.0,Single,PhD,Teacher,60326.0
41.0,Female,43914.0,Single,Bachelor's,Doctor,1807.0
75.0,Female,255602.0,Single,Bachelor's,Engineer,664.0
32.0,Male,246918.0,Married,Bachelor's,CEO,9306.0
53.0,Female,235142.0,Single,Master's,Waiter,16957.0
73.0,Female,12686.0,Single,Bachelor's,Doctor,2757.0
63.0,Female,27174.0,Married,PhD,Waiter,2768.0
39.0,Male,108032.0,Single,PhD,Engineer,46778.0
73.0,Female,27966.0,Married,Bachelor's,Engineer,1960.0
64.0,Male,404427.9082545613,Single,PhD,CEO,7453.0
